"Image type","Feature Class","Feature Name","Segmentation_21-30_segment_Segment_1","Segmentation_21-30_segment_Segment_2","Segmentation_21-30_segment_Segment_3","Segmentation_21-30_segment_Segment_4","Segmentation_21-30_segment_Segment_5","Segmentation_21-30_segment_Segment_6","Segmentation_21-30_segment_Segment_7","Segmentation_21-30_segment_Segment_8","Segmentation_21-30_segment_Segment_9","Segmentation_21-30_segment_Segment_10"
"diagnostics","Mask-original","Size","(1170, 1115, 1)","(1170, 1115, 1)","(1170, 1115, 1)","(1170, 1115, 1)","(1170, 1115, 1)","(1170, 1115, 1)","(1170, 1115, 1)","(1170, 1115, 1)","(1170, 1115, 1)","(1170, 1115, 1)"
"diagnostics","Mask-original","BoundingBox","(159, 138, 0, 257, 95, 1)","(150, 327, 0, 280, 73, 1)","(183, 507, 0, 242, 90, 1)","(214, 696, 0, 184, 90, 1)","(210, 872, 0, 268, 79, 1)","(671, 138, 0, 249, 104, 1)","(709, 321, 0, 169, 69, 1)","(702, 535, 0, 166, 45, 1)","(689, 709, 0, 193, 62, 1)","(663, 883, 0, 235, 48, 1)"
"diagnostics","Mask-original","VoxelNum","22169","18735","19686","14482","18074","24007","11042","6884","10288","9814"
"diagnostics","Mask-original","VolumeNum","1","1","1","1","1","1","1","1","1","1"
"diagnostics","Mask-original","CenterOfMassIndex","(287.2063692543642, 185.25292074518472, 0.0)","(287.6743528155858, 364.09532959701096, 0.0)","(300.539520471401, 549.1373056994819, 0.0)","(306.9217649495926, 742.0203010633891, 0.0)","(346.10534469403564, 910.2112426690273, 0.0)","(794.3985920773108, 188.87391177573207, 0.0)","(791.5962687918856, 354.1757833725774, 0.0)","(783.073503776874, 557.0092969203952, 0.0)","(785.5953538102644, 740.3732503888025, 0.0)","(778.8680456490728, 907.1711840228245, 0.0)"
"diagnostics","Mask-original","CenterOfMass","(43.08095538815463, 27.78793811177771, 0.0)","(43.151152922337864, 54.614299439551644, 0.0)","(45.080928070710144, 82.37059585492229, 0.0)","(46.03826474243889, 111.30304515950836, 0.0)","(51.91580170410534, 136.5316864003541, 0.0)","(119.15978881159661, 28.33108676635981, 0.0)","(118.73944031878283, 53.12636750588661, 0.0)","(117.46102556653109, 83.55139453805927, 0.0)","(117.83930307153966, 111.05598755832037, 0.0)","(116.83020684736091, 136.07567760342366, 0.0)"
"original","shape","Elongation","0.35049069758139995","0.24880200838015484","0.35398936637160405","0.4488702929031786","0.2578664631194804","0.4071245366725311","0.3995467908626191","0.2550315640460615","0.29140068099052485","0.1770001474257687"
"original","shape","Flatness","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"original","shape","LeastAxisLength","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"original","shape","MajorAxisLength","43.616275164552","47.57339287578301","40.7716056843372","31.11513648486091","45.98777274651837","42.00287539748811","28.79233962524152","28.448314870575977","32.45306262671275","41.06367010723824"
"original","shape","Maximum2DDiameterColumn","37.95","41.4","36.0","27.3","40.199999999999996","36.9","25.05","24.9","28.65","35.24999999999999"
"original","shape","Maximum2DDiameterRow","13.8","10.8","13.2","12.75","10.950000000000001","15.3","10.35","6.75","8.55","6.75"
"original","shape","Maximum2DDiameterSlice","40.753926191227265","43.256473503973936","37.15218701503318","29.336410823411917","41.081930334393974","39.6423069459889","27.13010320658585","25.321137415211034","29.44932087502189","35.536073221446394"
"original","shape","Maximum3DDiameter","40.753926191227265","43.256473503973936","37.15218701503318","29.336410823411917","41.081930334393974","39.6423069459889","27.13010320658585","25.321137415211034","29.44932087502189","35.536073221446394"
"original","shape","MeshVolume","495.00375000031386","417.688125000228","439.4287500002499","322.96312500012135","402.95625000020044","536.347500000352","245.85000000006048","152.5875000000111","228.80625000003184","217.73625000002414"
"original","shape","MinorAxisLength","15.28709870832612","11.836355692952962","14.432714862151418","13.966660427681894","11.858704304887125","17.100401185116404","11.503886898691874","7.255218235917821","9.456844549652246","7.2682756628242995"
"original","shape","Sphericity","0.2782244847894596","0.28943416073171224","0.28817753519670647","0.3155691351894963","0.29215423340855345","0.27247645509732493","0.34045101001864453","0.3797577928649939","0.3430837174317146","0.3404900902542563"
"original","shape","SurfaceArea","1087.663205292335","933.6177262166564","969.9506693299463","721.370254946437","903.0473826290489","1171.617862745575","557.4547742831751","363.62751240063665","527.3058703205504","514.0438179316795"
"original","shape","SurfaceVolumeRatio","2.1972827585480825","2.2352029429042224","2.2072990657288463","2.233599439397813","2.2410556546240437","2.184438004735374","2.2674589151231967","2.383075365941576","2.304595570796152","2.3608554750604114"
"original","shape","VoxelVolume","498.8025","421.53749999999997","442.935","325.84499999999997","406.66499999999996","540.1575","248.445","154.89","231.48","220.815"
"original","firstorder","10Percentile","166.80000000000018","181.0","199.0","160.0","171.0","174.0","185.0","186.0","180.0","181.0"
"original","firstorder","90Percentile","213.0","203.0","226.0","200.0","213.0","199.0","206.0","229.0","211.0","219.0"
"original","firstorder","Energy","774535240.0","693819737.0","879672635.0","466345190.0","663926960.0","840729645.0","423101066.0","316778052.0","411059521.0","418824981.0"
"original","firstorder","Entropy","1.6034430322001305","0.9130513900645691","1.0985824553830619","1.428321933702905","1.4717432902598166","0.8960584568856079","0.9051734700114752","1.6326661040235706","1.2077366112775447","1.0788223272462565"
"original","firstorder","InterquartileRange","27.0","12.0","14.0","22.0","24.0","13.0","11.0","20.0","11.0","12.0"
"original","firstorder","Kurtosis","2.1633945066370237","3.4084052423384663","5.218575303005453","2.7829301801890596","2.395697938932788","3.4445698132450406","3.119180568799482","3.6164341365511605","4.768001983098634","4.517043890152231"
"original","firstorder","Maximum","240.0","229.0","248.0","238.0","232.0","226.0","229.0","255.0","243.0","246.0"
"original","firstorder","MeanAbsoluteDeviation","14.92746378919476","7.108138600196053","9.343046678117192","12.505366781074358","13.088466790206011","7.696956755866576","6.566189603700167","13.731904582318899","9.050582172015174","10.828596114341792"
"original","firstorder","Mean","186.1021245883892","192.22989057912997","211.00177791323785","178.7899461400359","191.00652871528163","186.88303411504978","195.5725412063032","213.82393957001744","199.5004860031104","206.05736702669657"
"original","firstorder","Median","182.0","193.0","211.0","177.0","191.0","187.0","195.0","221.0","203.0","211.0"
"original","firstorder","Minimum","151.0","153.0","153.0","144.0","147.0","143.0","167.0","154.0","151.0","154.0"
"original","firstorder","Range","89.0","76.0","95.0","94.0","85.0","83.0","62.0","101.0","92.0","92.0"
"original","firstorder","RobustMeanAbsoluteDeviation","11.804221986921583","5.007679475794187","6.044828155119311","9.164557823129252","9.859036199231479","5.615758986110694","4.613966590267755","9.273040045452664","5.42337463115353","6.248019364701888"
"original","firstorder","RootMeanSquared","186.91645657717189","192.44049985243083","211.38871592581765","179.4483540747612","191.66067494118647","187.13681533466638","195.74838532365834","214.5147260520863","199.88807156692314","206.58237303651737"
"original","firstorder","Skewness","0.4736596715389945","-0.23403205506274774","-0.9510892625389411","0.496920587593157","-0.009220664975673459","-0.23147493006763367","0.21386616804717135","-1.1446614796809538","-1.255301441616691","-1.38146612964795"
"original","firstorder","TotalEnergy","17427042.9","15610944.0825","19792634.287499998","10492766.775","14938356.6","18916417.0125","9519773.985","7127506.17","9248839.2225","9423562.0725"
"original","firstorder","Uniformity","0.34310649511918717","0.6268602790781688","0.6095153887588528","0.40746998960426534","0.4030044606922503","0.6745044938183279","0.5735488522343808","0.3698709687657103","0.509272890217415","0.6122361557743543"
"original","firstorder","Variance","303.760963053448","81.01515138914796","163.4389382186852","235.86693938392415","250.32030704944103","94.91921355417418","68.81148292825135","295.8905599591605","154.7972392661338","216.63834342408495"
"original","glcm","Autocorrelation","4.234023686879049","4.923172542120786","9.253730034479277","7.526419428871282","10.547928067873531","9.08506137970725","5.458845722444087","10.009784338553118","7.162220111241942","7.921635436208886"
"original","glcm","ClusterProminence","10.258037794540147","1.6426621514880828","6.869292976002594","6.9312634758333305","6.830611173017896","2.4216618517001756","1.0365115121377462","16.090376928633418","6.459204751209336","9.436455731817547"
"original","glcm","ClusterShade","0.9080678119276139","0.4222770972547241","-0.8039397288643266","1.01111176815195","-0.1783299158501604","-0.04711262505001784","0.5156091920942216","-2.3890496318781236","-1.8078666218677646","-2.4584271875016426"
"original","glcm","ClusterTendency","2.291450449000292","0.6669472994065595","1.0417709514379057","1.6549969748848699","1.6803112631463664","0.6558957511942256","0.7229839151933609","2.2265508079467655","1.307367043501522","1.2932021647736573"
"original","glcm","Contrast","0.11973519039553743","0.126319474949727","0.08666360268102256","0.13157699675772422","0.10647761159169597","0.08461007955440004","0.13428650615357085","0.17260970263606593","0.12343861546403534","0.061774657923409235"
"original","glcm","Correlation","0.9006983735234102","0.6805729743056208","0.8456258797489835","0.8527062221271758","0.8805408802185897","0.7708516555191398","0.6867441464923316","0.8555375299092676","0.826420417658722","0.9077660139818293"
"original","glcm","DifferenceAverage","0.11973519039553743","0.126319474949727","0.08666360268102256","0.13157699675772422","0.10647761159169597","0.08461007955440004","0.13428650615357085","0.17260970263606593","0.12284256676476352","0.061774657923409235"
"original","glcm","DifferenceEntropy","0.5257747365260458","0.5410179159719462","0.42344676586948937","0.5540556656773579","0.4858522344707014","0.41487208082644533","0.5650668132296548","0.6577430936338647","0.535404850145841","0.32997678295261607"
"original","glcm","DifferenceVariance","0.10500774658408411","0.10949325913640451","0.07896795820577204","0.11316422080157412","0.09472749979114754","0.0771215942695517","0.11564286572731575","0.14171994593137544","0.1077633094522123","0.057643597584620135"
"original","glcm","Id","0.9401324048022313","0.9368402625251364","0.9566681986594887","0.9342115016211379","0.946761194204152","0.9576949602228","0.9328567469232146","0.9136951486819671","0.9386780580674969","0.9691126710382953"
"original","glcm","Idm","0.9401324048022313","0.9368402625251364","0.9566681986594887","0.9342115016211379","0.946761194204152","0.9576949602228","0.9328567469232146","0.9136951486819671","0.9386383214875454","0.9691126710382953"
"original","glcm","Idmn","0.9929567535061449","0.992569442650016","0.9949021410187634","0.9949393462785491","0.9959047072464731","0.9967457661709848","0.9921007937556723","0.9933611652832282","0.9927494234791616","0.9963661965927406"
"original","glcm","Idn","0.9760529619208925","0.9747361050100545","0.9826672794637955","0.9780705005403794","0.982253731401384","0.9858983200742667","0.9731426987692858","0.9712317162273223","0.9754513549370231","0.9876450684153181"
"original","glcm","Imc1","-0.6393560945345351","-0.39466788263118996","-0.5884611643665638","-0.5655146978540957","-0.6290400989090799","-0.5171647702409861","-0.38675667615459713","-0.552673211684273","-0.5260647036307526","-0.6846597335054757"
"original","glcm","Imc2","0.9327351100971588","0.7029670552152703","0.8456167529516605","0.8915247035898801","0.9150251551545353","0.7688307248373519","0.7038153352239913","0.9099256974677589","0.8394154784548932","0.8692479194129339"
"original","glcm","InverseVariance","0.11973519039553743","0.126319474949727","0.08666360268102256","0.13157699675772422","0.10647761159169597","0.08461007955440004","0.13428650615357085","0.17260970263606593","0.12232102415290064","0.061774657923409235"
"original","glcm","JointAverage","1.9212202288994586","2.1881505863929274","3.00248739425145","2.673116417047635","3.1866008156600754","2.9903560198580776","2.3047057138317086","3.081590778388744","2.620336368720429","2.7592904397960085"
"original","glcm","JointEnergy","0.26824766626070884","0.5261272054234595","0.552452845437006","0.3180951413152575","0.3372228189376965","0.6110035959981104","0.4601565527445948","0.26839380930327184","0.4310273711524537","0.5887952440947306"
"original","glcm","JointEntropy","2.18104595083474","1.4315867721745166","1.5138174816773398","2.0429780493512237","1.9924210013351344","1.2990783393611611","1.4526864792276515","2.332094135811976","1.7310272453859465","1.365528583189382"
"original","glcm","MCC","0.9253948954156969","0.6882654527688986","0.8652159461240009","0.8569169863918816","0.8972980809843445","0.7741494609469795","0.6882414216389628","0.9303544090931471","0.8413540846684495","0.9138687095700326"
"original","glcm","MaximumProbability","0.3549489426836834","0.7034621187115577","0.7320095278893145","0.40027249557309436","0.48860451458390464","0.7739595437972","0.6280381586516895","0.4282847602652162","0.6147076419570158","0.7557731195433326"
"original","glcm","SumAverage","3.8424404577989173","4.376301172785855","6.0049747885029","5.34623283409527","6.373201631320151","5.980712039716156","4.609411427663417","6.163181556777488","5.240672737440858","5.518580879592017"
"original","glcm","SumEntropy","2.0613107604392034","1.3052672972247907","1.427153878996318","1.9114010525935006","1.8859433897434397","1.2144682598067624","1.3183999730740816","2.159484433175911","1.6053719679282406","1.3037539252659738"
"original","glcm","SumSquares","0.6027964098489572","0.1983166935890716","0.282108638529732","0.44664349291064864","0.4466972186845155","0.18512645768715638","0.21431760533673294","0.5997901276457079","0.3577014147413894","0.3387442056742666"
"original","gldm","DependenceEntropy","3.4548259250670115","2.7037961208395176","2.523610950686894","3.380048408748833","3.1712755273501854","2.2920442908666723","2.8729171533043987","3.919399984906008","3.024576817124452","2.156408431411675"
"original","gldm","DependenceNonUniformity","9391.452343362353","7713.587029623699","10591.94595143757","5613.567324955116","8270.800597543432","12971.196026159038","4113.075348668719","1928.5095874491574","4163.341368584759","5985.117994701447"
"original","gldm","DependenceNonUniformityNormalized","0.423629949179591","0.4117206847944328","0.538044597756658","0.38762376225349515","0.4576076462068957","0.5403089109909208","0.3724936921453287","0.28014375180841916","0.4046793709744128","0.6098551044122118"
"original","gldm","DependenceVariance","2.7368084308321063","2.9422849914127545","2.3433775561286287","2.868673722868257","2.585109519078544","2.1628271286566703","3.0155527424047963","3.440664269283868","2.9353251549767925","1.826629434234454"
"original","gldm","GrayLevelNonUniformity","7606.327890297262","11744.22732852949","11998.919943106777","5900.980389448971","7283.902622551732","16192.829383096598","6333.126426372034","2546.1917489831494","5239.399494556766","6008.485632769513"
"original","gldm","GrayLevelVariance","0.6028840602405104","0.2039215672867446","0.2996239192650634","0.44954608992155015","0.45849648039965635","0.19150458520077754","0.21537804757983717","0.6236580559185994","0.3783811606751982","0.36521277626498067"
"original","gldm","HighGrayLevelEmphasis","4.285218097343137","4.971390445689885","9.266432998069694","7.57588730838282","10.53773376120394","9.100512350564419","5.532240536134759","10.029052876234747","7.1541601866251945","7.882107193804769"
"original","gldm","LargeDependenceEmphasis","66.10541747485227","65.24649052575394","69.87259981712893","64.53487087418864","67.34690715945557","70.12175615445496","64.11918130773411","59.26873910517141","65.26671850699844","71.50336254330549"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","288.94866705760296","312.0704029890579","650.6569643401402","480.30465405330756","725.0807236914906","637.9065272628817","339.87257743162473","589.0929692039512","489.9974727838258","584.9493580599144"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","30.566289701334696","15.44945252498295","8.750760904534525","10.918020742224064","7.485342342591569","8.286214125046863","13.716992820342531","8.719911872942088","12.016009077458095","11.786900940832824"
"original","gldm","LowGrayLevelEmphasis","0.4684190511274503","0.24097463155709756","0.13642697291927708","0.16918766975095523","0.1167524405837729","0.12146523236278307","0.20813396828271852","0.1558596423268126","0.2057298416709867","0.18905461019405384"
"original","gldm","SmallDependenceEmphasis","0.023275620522148276","0.02462173821529719","0.021785157092005868","0.02395839054982425","0.022720984259568033","0.020949258405021553","0.02569438042663918","0.029204533310085178","0.02662201751866722","0.017875278074683445"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","0.10010140046465706","0.1367181975024884","0.19789199165721427","0.1904551376346495","0.22916815702455065","0.19825087825412013","0.1602114835256018","0.30990531479420913","0.1557083792734233","0.1318877321730419"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.010671663876287405","0.006423946888023749","0.0035960688793159794","0.004275348565893966","0.003252349864586805","0.0027599670336543518","0.005073587711312663","0.004694229234681444","0.007579510892585698","0.004050798647228608"
"original","glrlm","GrayLevelNonUniformity","1078.8092082801122","1102.091600143016","599.2263994264217","767.1003262159048","722.4053451611317","822.6038702042237","803.1732787460397","458.32593474299574","546.2540869829486","248.90306074675712"
"original","glrlm","GrayLevelNonUniformityNormalized","0.37402243187109274","0.4279606676385638","0.31463857864696193","0.3695134869504499","0.33581538360044305","0.3630858214223245","0.49208342385364473","0.3526115055767546","0.3882845608562382","0.31029578067510766"
"original","glrlm","GrayLevelVariance","0.5642744541143758","0.3949375158760824","0.79178734109667","0.5603759414914793","0.6535910498242277","0.5361732807435395","0.2669239714977968","0.7630337507150757","0.4874444383755193","0.7517349537661148"
"original","glrlm","HighGrayLevelRunEmphasis","3.945185563115346","5.820165871458458","9.046099794799797","8.132613530826323","9.471426362916835","9.21757753820473","6.466796651863744","10.430044394193825","5.645640303103784","5.8297741118405435"
"original","glrlm","LongRunEmphasis","292.52631904658324","347.0966162733794","618.571030046003","196.10683113150614","345.980090902753","565.5564928485765","165.14414788427524","139.69700274295596","236.55891157301954","1302.7837463434341"
"original","glrlm","LongRunHighGrayLevelEmphasis","1473.928358370725","1472.8672620993402","5571.135596193757","1363.3789427741306","4018.243172650401","5079.160779720638","805.5543560694839","1240.1627946966742","1907.3655691513645","11100.432675985874"
"original","glrlm","LongRunLowGrayLevelEmphasis","115.50662667579306","86.41519606258622","74.32331400169487","34.961624123846796","34.310171226128574","64.79445463133641","37.268146977845895","22.844315752690065","36.61211819919808","183.51684908041096"
"original","glrlm","LowGrayLevelRunEmphasis","0.4907118632460447","0.25738147521253857","0.20383550744916973","0.17013004417808614","0.14513572238607064","0.1428546365399898","0.1853778023612807","0.1750534875285182","0.2958773212826492","0.3545926016249552"
"original","glrlm","RunEntropy","5.408784334123972","4.971350089342268","5.56694109551438","5.490217200391024","5.555840687251325","5.602445347105346","4.8195148860409285","4.889817434734713","5.112711528475674","4.91765171981245"
"original","glrlm","RunLengthNonUniformity","313.22940994015664","359.7552317873944","225.0301213591053","224.1386532637383","217.9396087588304","206.07011496629252","200.26516776831676","179.41231419545818","160.88147378324953","81.9857193638645"
"original","glrlm","RunLengthNonUniformityNormalized","0.11190840739835148","0.13563117335349428","0.12148807163635358","0.10647696552288126","0.10525550829045519","0.09466545642982485","0.12071418632623193","0.13863496673603573","0.11613856674815112","0.1074617051327534"
"original","glrlm","RunPercentage","0.12994496819883622","0.13833733653589536","0.09779792746113991","0.14340215439856374","0.11906606174615471","0.09453492731286707","0.1478898750226408","0.19102266124346312","0.13812208398133746","0.08159262278377827"
"original","glrlm","RunVariance","225.2554449034976","277.47042080467673","499.8934951185187","129.95465754301048","261.4446697290442","425.5651283104505","111.58785325696154","106.5637658662443","172.82635654035232","1036.1486470403274"
"original","glrlm","ShortRunEmphasis","0.2990565431602418","0.33177635847772596","0.3277734305452449","0.2839819343315926","0.2909053934597895","0.2662959912021618","0.31458082681190086","0.33769053330722204","0.3058800241251203","0.23225027491590744"
"original","glrlm","ShortRunHighGrayLevelEmphasis","1.2098215673402875","1.9879198048315248","2.9128821400315563","2.3490925992146914","2.740544945537569","2.560370798466626","2.1318360029501457","3.767083477676191","1.4735689931741311","1.2295826175148217"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.14408963233181205","0.0962410228240658","0.07604161831887839","0.052027422464761865","0.04691436900020705","0.04140840941293514","0.057963255053499155","0.05826249839463192","0.10929000731942551","0.08277309473018211"
"original","glszm","GrayLevelNonUniformity","53.72592592592593","75.43786982248521","49.859375","27.9","30.277310924369747","61.98089171974522","49.62","30.526315789473685","55.2037037037037","11.16"
"original","glszm","GrayLevelNonUniformityNormalized","0.3979698216735254","0.44637792794369946","0.3895263671875","0.279","0.2544311842384012","0.3947827498072944","0.4962","0.40166204986149584","0.5111454046639232","0.4464"
