"Image type","Feature Class","Feature Name","Segmentation_41-50_segment_Segment_1","Segmentation_41-50_segment_Segment_2","Segmentation_41-50_segment_Segment_3","Segmentation_41-50_segment_Segment_4","Segmentation_41-50_segment_Segment_5","Segmentation_41-50_segment_Segment_6","Segmentation_41-50_segment_Segment_7","Segmentation_41-50_segment_Segment_8","Segmentation_41-50_segment_Segment_9","Segmentation_41-50_segment_Segment_10"
"diagnostics","Mask-original","Size","(959, 1049, 1)","(959, 1049, 1)","(959, 1049, 1)","(959, 1049, 1)","(959, 1049, 1)","(959, 1049, 1)","(959, 1049, 1)","(959, 1049, 1)","(959, 1049, 1)","(959, 1049, 1)"
"diagnostics","Mask-original","BoundingBox","(177, 171, 0, 159, 71, 1)","(181, 327, 0, 169, 68, 1)","(165, 484, 0, 179, 70, 1)","(168, 669, 0, 211, 77, 1)","(176, 838, 0, 177, 83, 1)","(565, 158, 0, 184, 74, 1)","(549, 330, 0, 238, 51, 1)","(556, 483, 0, 219, 62, 1)","(574, 654, 0, 206, 62, 1)","(576, 838, 0, 196, 75, 1)"
"diagnostics","Mask-original","VoxelNum","10374","10721","11767","14560","13665","12224","11208","11936","11736","13072"
"diagnostics","Mask-original","VolumeNum","1","1","1","1","1","1","1","1","1","1"
"diagnostics","Mask-original","CenterOfMassIndex","(257.11027568922304, 206.42375168690958, 0.0)","(265.210241581942, 360.72446600130587, 0.0)","(252.90065437239738, 517.6219087277981, 0.0)","(271.59993131868134, 704.9061813186813, 0.0)","(263.9997072813758, 878.664471276985, 0.0)","(656.9282558900524, 193.35094895287958, 0.0)","(667.4071199143469, 355.2273376159886, 0.0)","(664.9690013404826, 512.6875837801608, 0.0)","(677.7028800272665, 684.0264144512611, 0.0)","(676.5992962056304, 874.936505507956, 0.0)"
"diagnostics","Mask-original","CenterOfMass","(38.56654135338346, 30.963562753036435, 0.0)","(39.7815362372913, 54.10866990019588, 0.0)","(37.935098155859606, 77.64328630916971, 0.0)","(40.7399896978022, 105.7359271978022, 0.0)","(39.59995609220636, 131.79967069154773, 0.0)","(98.53923838350785, 29.002642342931935, 0.0)","(100.11106798715204, 53.284100642398286, 0.0)","(99.74535020107238, 76.90313756702412, 0.0)","(101.65543200408997, 102.60396216768916, 0.0)","(101.48989443084456, 131.2404758261934, 0.0)"
"original","shape","Elongation","0.4211717443139216","0.39682106349512924","0.38302185919474285","0.3403346401476673","0.46294424975118387","0.38110760041220126","0.2019401585102827","0.2762657809658305","0.29641007446973805","0.3463710328225463"
"original","shape","Flatness","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"original","shape","LeastAxisLength","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"original","shape","MajorAxisLength","27.141832922907593","28.368850387817595","30.28293670044465","35.73560834124389","29.7736627245362","30.990483559737697","40.83138984209868","35.88121012416967","34.25693308975941","33.69828327912518"
"original","shape","Maximum2DDiameterColumn","23.85","24.900000000000002","26.85","31.349999999999998","26.25","27.3","35.55","32.25","30.299999999999997","29.4"
"original","shape","Maximum2DDiameterRow","10.35","10.05","10.35","10.950000000000001","12.450000000000001","10.5","7.35","9.15","9.15","11.1"
"original","shape","Maximum2DDiameterSlice","25.72401601616668","26.950788485682565","28.03555777936298","32.56244001913861","28.662562690729523","28.887756922267258","36.15746810826222","33.8338957260319","31.998203074547792","30.595955615080893"
"original","shape","Maximum3DDiameter","25.72401601616668","26.950788485682565","28.03555777936298","32.56244001913861","28.662562690729523","28.887756922267258","36.15746810826222","33.8338957260319","31.998203074547792","30.595955615080893"
"original","shape","MeshVolume","230.9662500000375","238.69500000004925","262.11750000007765","324.5437500001378","304.66500000011285","272.29875000008167","249.0506250000653","265.61625000007643","261.2175000000734","291.2381250000938"
"original","shape","MinorAxisLength","11.431373116018017","11.257357381027989","11.599026716881022","12.162065405275216","13.783545952355201","11.810708825065408","8.245497336908555","9.912750536952798","10.154100088240419","11.672109183737328"
"original","shape","Sphericity","0.3464969611326253","0.3433614634301489","0.334448835415989","0.3139978115000237","0.32135190165996536","0.3305531589888379","0.3309119468608558","0.32884303491051964","0.33178992658218454","0.3236228283087323"
"original","shape","SurfaceArea","525.3923075289263","541.9527875391329","592.2227880684139","727.3436807862284","681.3730628893056","614.619843491199","578.4912153899513","607.6664197504749","595.6014877941317","656.5640907593992"
"original","shape","SurfaceVolumeRatio","2.27475792471342","2.270482362592518","2.2593790497324235","2.241126753437463","2.2364664890586488","2.257152643892103","2.322785640027202","2.2877607064714605","2.280097955894855","2.2543892244849046"
"original","shape","VoxelVolume","233.415","241.2225","264.7575","327.59999999999997","307.4625","275.03999999999996","252.17999999999998","268.56","264.06","294.12"
"original","firstorder","10Percentile","170.0","186.0","173.0","178.0","166.0","178.0","149.0","135.0","161.0","167.0"
"original","firstorder","90Percentile","212.0","216.0","213.0","216.0","191.0","230.0","173.0","156.0","184.0","193.0"
"original","firstorder","Energy","393157500.0","435887936.0","457367896.0","589989694.0","437467620.0","541750301.0","288338365.0","251463766.0","344644037.0","419916284.0"
"original","firstorder","Entropy","1.5611623642378065","1.3524756425800093","1.5120635106205293","1.4880779132086237","1.2092917984536766","1.550039115843379","0.9017437015073153","0.8640920880700321","0.9930992156166688","1.2017238313885479"
"original","firstorder","InterquartileRange","18.0","11.0","16.0","14.0","13.0","15.0","13.0","11.0","11.0","13.0"
"original","firstorder","Kurtosis","4.094598149663474","6.584840975850093","4.702054028133891","5.443961255477256","5.5360358661429085","4.852720242388338","2.962908072924307","3.389925910206356","3.509345730346337","3.835965277456843"
"original","firstorder","Maximum","243.0","237.0","239.0","240.0","237.0","255.0","194.0","188.0","202.0","230.0"
"original","firstorder","MeanAbsoluteDeviation","12.123004230185135","9.42352591213346","11.80571938977551","11.53377637815481","8.255357317142234","14.127617854585264","7.428373342483523","6.43975049684106","7.1107174674235125","8.340480212969801"
"original","firstorder","Mean","193.97956429535378","201.12004477194293","196.47590719809637","200.59876373626375","178.5940724478595","209.54851112565444","160.1251784439686","144.91890080428954","171.11869461486026","178.9077417380661"
"original","firstorder","Median","196.0","203.0","200.0","204.0","178.0","214.0","159.0","144.0","170.0","178.0"
"original","firstorder","Minimum","137.0","141.0","137.0","134.0","137.0","138.0","136.0","121.0","140.0","137.0"
"original","firstorder","Range","106.0","96.0","102.0","106.0","100.0","117.0","58.0","67.0","62.0","93.0"
"original","firstorder","RobustMeanAbsoluteDeviation","7.622257899281307","4.973982181013431","6.989877664103097","6.134675168525487","5.688642743637938","7.620841054328612","5.361609684755791","4.697659383415924","4.879265323870389","5.783774912906574"
"original","firstorder","RootMeanSquared","194.67498978644292","201.6367907704863","197.15144373071632","201.29895725588767","178.92381050902407","210.51978122877804","160.3936441204348","145.14707976881778","171.3662660912465","179.22984890717865"
"original","firstorder","Skewness","-0.890989566965822","-1.549875354929568","-1.2540109807870703","-1.3914960647019732","0.7910605146688362","-1.389210084790823","0.4656921507697654","0.4872857579676876","0.3690060480264789","0.2796150063392929"
"original","firstorder","TotalEnergy","8846043.75","9807478.56","10290777.66","13274768.115","9843021.45","12189381.772499999","6487613.212499999","5657934.734999999","7754490.8325","9448116.389999999"
"original","firstorder","Uniformity","0.39328677539082096","0.4857872302085402","0.40550470027257746","0.45700787193575654","0.48360744911597336","0.45728682771082896","0.6675001057162698","0.6031759559698194","0.5573924335842988","0.489233834752333"
"original","firstorder","Variance","270.28028413636156","208.12298315255197","265.9096557908269","281.40617979033334","117.88725355786873","407.9997736340385","86.0483025199065","66.18695509203688","84.78950736209097","115.35868547552843"
"original","glcm","Autocorrelation","11.213003794715723","13.451356759284867","12.063712911210052","13.520188241051494","7.293317950402969","15.870196373156412","3.959728553943237","5.275567705253742","5.436798479658931","7.450711700620323"
"original","glcm","ClusterProminence","12.833513455190566","11.891330717439477","14.093655255503142","19.939215225911575","4.382446300705421","32.72444254621522","2.1434005551354853","1.1665109727269942","1.439416711660719","3.0625152976340853"
"original","glcm","ClusterShade","-1.5013761202860079","-2.4818154971990682","-2.607433700319158","-3.6396480567572604","0.30427036731381","-5.007774806293297","-0.12160482629286495","0.5979886203327985","0.42943611797246634","-0.05596075767493493"
"original","glcm","ClusterTendency","1.9156918461779764","1.5778098502259503","1.9270202006980766","2.058220473932167","1.0921603455698832","2.5696260169346425","0.6350218371958183","0.6722272208070939","0.7811851201895703","1.0509692406624649"
"original","glcm","Contrast","0.11759685038878825","0.16240757361520158","0.1621023492275695","0.13519477819087178","0.17414434447217705","0.08419764968902944","0.11885194041134624","0.12922060591294998","0.14829100652014124","0.16402456439009006"
"original","glcm","Correlation","0.8836005799861497","0.8120934651219773","0.8438198853274539","0.8758688475748421","0.7242311163379558","0.9360491937854496","0.6837581097746067","0.6772141144653221","0.6805806097547066","0.7294740989945085"
"original","glcm","DifferenceAverage","0.11759685038878825","0.16226491939708493","0.16145501507088264","0.13519477819087178","0.17291639885337637","0.08419764968902944","0.11880621149237788","0.12913495271753667","0.14829100652014124","0.16398556587203372"
"original","glcm","DifferenceEntropy","0.517281679826719","0.6358005110882969","0.6331615021864946","0.5655768220885062","0.6625577341357212","0.41287315027531185","0.5216086385818514","0.5513450904494881","0.5993895598923976","0.6374206934644724"
"original","glcm","DifferenceVariance","0.1030897328916052","0.13525475476785961","0.13479885529968288","0.11603194406549862","0.14308903613296356","0.07672714686149927","0.10413092582437662","0.11193964312663787","0.12529415772230926","0.13595618281059618"
"original","glcm","Id","0.9412015748056058","0.9188913160044769","0.9193803814906731","0.932402610904564","0.9137464581764453","0.9579011751554852","0.9406045157403058","0.9354467991738006","0.9258544967399294","0.9180137168169925"
"original","glcm","Idm","0.9412015748056058","0.9188818057232693","0.9193372258802274","0.932402610904564","0.9136645951351919","0.9579011751554852","0.9406014671457079","0.935441088960773","0.9258544967399294","0.9180111169157887"
"original","glcm","Idmn","0.9954770442158158","0.9937546900404083","0.9937704454606638","0.9948002008388126","0.9933119120477714","0.9977243878462425","0.9881169165243562","0.9924002994144514","0.9912769996164623","0.9936916732411083"
"original","glcm","Idn","0.980400524935202","0.9729592432961554","0.9731062435395359","0.977467536968188","0.9712098369915516","0.9879717643301387","0.970300733572854","0.9741758645630065","0.9703417986959717","0.9726700008908051"
"original","glcm","Imc1","-0.6191627330962033","-0.48525713207304655","-0.5277022144612981","-0.5747500991828319","-0.406089564457004","-0.7101008575807175","-0.40118077177639344","-0.37841475032665994","-0.3793523952817132","-0.4193421635700047"
"original","glcm","Imc2","0.9189524491410566","0.8471094219474065","0.8861714836249102","0.8997105188610595","0.7813546117001233","0.939565293627588","0.7070779007856248","0.6855335423823836","0.7170570306888707","0.7876545487621712"
"original","glcm","InverseVariance","0.11759685038878825","0.16214009695623288","0.16088859768378158","0.13519477819087178","0.1718419464369258","0.08419764968902944","0.11876619868828057","0.12906000617155","0.14829100652014124","0.16395144216873447"
"original","glcm","JointAverage","3.28075738449049","3.6190405056642994","3.4091653581511028","3.6110045946088887","2.657783440926778","3.9049636571296142","1.9572129079901839","2.267115117779115","2.2975130924819336","2.688670736435606"
"original","glcm","JointEnergy","0.32461333127578335","0.38081239928286154","0.30671464283579064","0.37628842629154813","0.35639240973610953","0.41731195682964517","0.5760716135523871","0.4980953245442776","0.43811399996861233","0.36911209768568437"
"original","glcm","JointEntropy","2.0992993310254553","2.002654673187167","2.1829411571443935","2.0843276077968427","1.8943393052957225","1.959526642617111","1.4147904585646607","1.3885483775811511","1.5862279233167544","1.868550099275383"
"original","glcm","MCC","0.8981230592674527","0.8983689185468001","0.9022105079771632","0.9279876831806856","0.7914378042189577","0.9551527102388105","0.6885269127285756","0.6786042507362603","0.684767251979608","0.7535665220635662"
"original","glcm","MaximumProbability","0.445584959662208","0.5747095215879405","0.4406740073295483","0.5734642949062724","0.5044321330755805","0.6187018289429591","0.7503168665251211","0.6706202377924548","0.6102920254344137","0.5312974260467049"
"original","glcm","SumAverage","6.56151476898098","7.2380810113286","6.8183307163022056","7.222009189217777","5.315566881853555","7.809927314259229","3.914425815980368","4.53423023555823","4.595026184963867","5.377341472871212"
"original","glcm","SumEntropy","1.981702480636668","1.8395751099255837","2.0182693936195033","1.9491328296059725","1.7180786717344776","1.8753289929280832","1.295677115410954","1.2589188941328957","1.437936916796614","1.7043077099408475"
"original","glcm","SumSquares","0.5083221741416912","0.435054355960288","0.5222806374814117","0.5483538130307596","0.31657617251051506","0.6634559166559179","0.1884684444017911","0.20036195668001094","0.2323690316774279","0.3037484512631387"
"original","gldm","DependenceEntropy","3.322011801475743","3.4640527417137967","3.651888491715981","3.3736913682949363","3.449900465118343","2.9232749766938615","2.646126807907935","2.737025293074085","3.0511432054257686","3.3699049008979003"
"original","gldm","DependenceNonUniformity","4436.655484866011","3339.332991325436","3741.411999660066","5648.00782967033","4036.225027442371","6723.780759162304","4747.976623840114","4669.71481233244","3971.3837764144514","4001.161872705018"
"original","gldm","DependenceNonUniformityNormalized","0.42767066559340766","0.3114758876341233","0.3179580181575649","0.387912625664171","0.29536955927130415","0.5500475097482251","0.423623895774457","0.39122945813777144","0.33839330064881146","0.30608643457045737"
"original","gldm","DependenceVariance","2.7211831762378167","3.5174536912748993","3.29724294822253","3.102531095278348","3.501050737225458","2.334388855671446","3.0020371079391137","2.989004555798935","3.1295986132543776","3.266091744583057"
"original","gldm","GrayLevelNonUniformity","4079.9570079043765","5208.124895065759","4771.573808107419","6654.034615384616","6608.495792169777","5589.874181937173","7481.341184867952","7199.508210455764","6541.55760054533","6395.264687882497"
"original","gldm","GrayLevelVariance","0.5407659547944471","0.46139091144209954","0.5518797251719564","0.5780552573285231","0.3246772001993764","0.7026350122216873","0.1936765367451922","0.2027846501156301","0.23603981410620098","0.3115294257190006"
"original","gldm","HighGrayLevelEmphasis","11.213514555619819","13.47476914466934","12.050820090082434","13.517788461538462","7.3999268203439446","15.834505890052355","4.038187009279087","5.367208445040214","5.496762099522836","7.505431456548347"
"original","gldm","LargeDependenceEmphasis","65.85733564680933","61.22274041600597","61.20175065862157","64.26868131868132","60.20365898280278","69.83115183246073","65.68129907209136","64.61729222520107","62.457396046353104","60.85970012239902"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","750.9692500481974","851.6359481391661","756.3191977564375","888.0105082417582","446.8761068422978","1128.050147251309","261.3670592433976","326.9912030831099","330.90899795501025","464.5297582619339"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","7.314268202557677","5.20874729243748","6.339146176217861","5.948399114774115","9.628943163800463","5.550397805773705","20.13780335474661","14.255879738233542","13.631662784973111","9.401020438086494"
"original","gldm","LowGrayLevelEmphasis","0.12349693678641047","0.0953243115795583","0.11638898331492026","0.10511183608058608","0.16454465991787617","0.09299515525014543","0.32709770798635895","0.21257004952338399","0.21725649473604483","0.16224740327077386"
"original","gldm","SmallDependenceEmphasis","0.02308002154299445","0.030585442440785315","0.02642153290202263","0.026093273262703533","0.029598940833261655","0.02055620362661741","0.025188314656400267","0.02425116052356922","0.026413844618990774","0.027293639564007068"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","0.25591927437277423","0.3810374098398631","0.3034691298901363","0.32645798414056804","0.21770429244592907","0.30776956619389684","0.10317586112534076","0.1492289300600093","0.16150743149168326","0.20516335263521407"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.003577529078446882","0.003975417071266472","0.003848926767141811","0.00350479641021899","0.005392696526920484","0.0028011256441181284","0.01052262876700433","0.004798491414686006","0.006399973759868813","0.005144482367279762"
"original","glrlm","GrayLevelNonUniformity","408.0746138112497","682.7433305635648","698.2194931306702","661.1767450607007","1056.1652162881037","283.82262787873964","577.1468540311699","838.9969045489167","868.5352349191305","960.4673068336156"
"original","glrlm","GrayLevelNonUniformityNormalized","0.30301664884544777","0.3674488703258015","0.3441193321568632","0.31374447955932794","0.4224269480083953","0.2426842248420239","0.3811898999906261","0.4890604402088133","0.45669208194976174","0.41613304128937667"
"original","glrlm","GrayLevelVariance","0.8893048819558003","0.6863238994377944","0.7741523611448109","0.9499521468759823","0.4417526838648651","1.519428326876755","0.48782254522429946","0.2723611617925123","0.3396499913997117","0.43729441304128347"
"original","glrlm","HighGrayLevelRunEmphasis","10.59849539704142","12.118064912589187","11.130847927601993","12.34477756638083","7.323896465657322","14.046592015935799","4.2629335248077425","6.630612697426397","6.2335038735909984","7.1780287672687955"
"original","glrlm","LongRunEmphasis","312.97837644193646","154.73955666016744","125.38647116805103","263.9492474707287","107.1125992211489","681.4287100568306","257.91029180939324","234.7840389542691","154.39216665393673","119.40259917188648"
"original","glrlm","LongRunHighGrayLevelEmphasis","3491.3357301898595","2205.1871112483477","1527.3665914575377","3753.191450735809","845.4780193607846","11034.240674478944","1046.6840172830948","1029.9744656233502","806.2235470011627","956.4158474883243"
"original","glrlm","LongRunLowGrayLevelEmphasis","34.127778976338114","12.859995641652569","13.20689568397116","22.387771820727753","15.529481840183045","48.80638522359675","68.62491881793338","56.17953051289793","33.63636764638086","16.86924627829533"
"original","glrlm","LowGrayLevelRunEmphasis","0.17405291928795646","0.128955086264539","0.15595889651574235","0.15218055343673773","0.17903119476927476","0.1763332836922138","0.4259134462183991","0.17996631992806406","0.21580392062290965","0.18673707941648957"
"original","glrlm","RunEntropy","5.430142208265902","4.972053070249569","5.26812528213932","5.381822585196339","4.945804487613145","5.490125766160505","5.110229749965939","4.796352862121289","4.9199629303511605","5.014541690831199"
"original","glrlm","RunLengthNonUniformity","162.67589781972367","275.1496313314395","258.8884058727862","288.12127591449314","354.9524111514885","132.34343571330783","209.7133857942724","219.35681856330336","231.28913499482695","306.1946981346454"
"original","glrlm","RunLengthNonUniformityNormalized","0.120358239283993","0.1466720307641419","0.12725970914930043","0.13500233866432915","0.1392068455300865","0.11592108308616564","0.1345923217505102","0.12319643960080466","0.11966806765576211","0.13011154580602588"
"original","glrlm","RunPercentage","0.13177173703489492","0.1754500513011846","0.17381235659046484","0.1473901098901099","0.18373582144163925","0.09804482984293193","0.1353720556745182","0.14370392091152814","0.16219325153374234","0.17636933904528762"
"original","glrlm","RunVariance","240.13024895977566","117.20976912403214","84.2901244272438","205.40286047240767","72.1640893073742","542.9069567057722","188.28813296236973","176.64887129984373","106.9714689225537","80.48234853114249"
"original","glrlm","ShortRunEmphasis","0.2908152410687974","0.3643005417928046","0.32553837504794797","0.34038963252973276","0.3473042814287223","0.3034306211065144","0.34353156740827057","0.3115164459159033","0.30599780235615137","0.31981411825112416"
"original","glrlm","ShortRunHighGrayLevelEmphasis","3.075169269287028","4.22903051018314","3.4028039068924545","3.9840609677915504","2.5552488102111823","3.934334650184944","1.4968679663898188","2.2578058791282194","2.0397612813353003","2.3003021854208106"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.059975032213856486","0.06024571336627346","0.06405733604907797","0.06381210609974441","0.06570681313911753","0.08087389130795535","0.16664658079108885","0.05228320294711094","0.07431468056562068","0.06821891772263616"
"original","glszm","GrayLevelNonUniformity","19.96969696969697","50.66197183098591","28.369565217391305","64.79710144927536","56.987878787878785","11.416666666666666","44.78947368421053","57.232142857142854","52.516666666666666","36.632"
"original","glszm","GrayLevelNonUniformityNormalized","0.30257116620752983","0.35677444951398535","0.3083648393194707","0.4695442134005461","0.34538108356290176","0.2378472222222222","0.39289012003693446","0.5110012755102041","0.4376388888888889","0.293056"
