"Image type","Feature Class","Feature Name","Segmentation_51-60_segment_Segment_1","Segmentation_51-60_segment_Segment_2","Segmentation_51-60_segment_Segment_3","Segmentation_51-60_segment_Segment_4","Segmentation_51-60_segment_Segment_5","Segmentation_51-60_segment_Segment_6","Segmentation_51-60_segment_Segment_7","Segmentation_51-60_segment_Segment_8","Segmentation_51-60_segment_Segment_9","Segmentation_51-60_segment_Segment_10"
"diagnostics","Mask-original","Size","(1090, 1011, 1)","(1090, 1011, 1)","(1090, 1011, 1)","(1090, 1011, 1)","(1090, 1011, 1)","(1090, 1011, 1)","(1090, 1011, 1)","(1090, 1011, 1)","(1090, 1011, 1)","(1090, 1011, 1)"
"diagnostics","Mask-original","BoundingBox","(145, 139, 0, 249, 60, 1)","(197, 312, 0, 197, 70, 1)","(123, 453, 0, 278, 58, 1)","(109, 618, 0, 282, 74, 1)","(96, 806, 0, 312, 51, 1)","(642, 142, 0, 287, 62, 1)","(647, 315, 0, 268, 55, 1)","(640, 470, 0, 246, 71, 1)","(643, 645, 0, 249, 52, 1)","(616, 814, 0, 259, 61, 1)"
"diagnostics","Mask-original","VoxelNum","12922","12888","14218","17787","14303","16382","10963","16210","11845","13612"
"diagnostics","Mask-original","VolumeNum","1","1","1","1","1","1","1","1","1","1"
"diagnostics","Mask-original","CenterOfMassIndex","(263.1488159727596, 167.54875406283858, 0.0)","(296.4191495965239, 347.2552762259466, 0.0)","(256.98290898860597, 482.9009002672668, 0.0)","(249.53887670770789, 655.364479676168, 0.0)","(248.65217087324336, 829.4868209466546, 0.0)","(785.9994506165303, 172.41673788304237, 0.0)","(775.3801879047705, 343.8476694335492, 0.0)","(762.6760024676125, 504.1595928439235, 0.0)","(763.329337273111, 671.3761080624736, 0.0)","(746.7387599177197, 843.6251101968851, 0.0)"
"diagnostics","Mask-original","CenterOfMass","(39.47232239591394, 25.132313109425787, 0.0)","(44.46287243947858, 52.08829143389199, 0.0)","(38.547436348290894, 72.43513504009002, 0.0)","(37.43083150615618, 98.30467195142519, 0.0)","(37.2978256309865, 124.42302314199819, 0.0)","(117.89991759247954, 25.862510682456357, 0.0)","(116.30702818571558, 51.57715041503238, 0.0)","(114.40140037014187, 75.62393892658852, 0.0)","(114.49940059096666, 100.70641620937103, 0.0)","(112.01081398765795, 126.54376652953276, 0.0)"
"original","shape","Elongation","0.22348619822547927","0.35247926549614716","0.19466651720954864","0.23189654040278482","0.1502642415374222","0.20534368660337815","0.15870235564896418","0.27490033284561727","0.19611630199589458","0.20728899387609634"
"original","shape","Flatness","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"original","shape","LeastAxisLength","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"original","shape","MajorAxisLength","41.73925817129695","33.0096572085577","46.484221822784896","47.75912199760788","53.427104093246044","48.86393291822514","45.732416044292705","42.072248995719775","42.357704819193394","44.29015441431829"
"original","shape","Maximum2DDiameterColumn","37.349999999999994","28.95","41.4","42.15","46.65","42.75","39.9","36.6","37.349999999999994","38.699999999999996"
"original","shape","Maximum2DDiameterRow","9.0","10.5","8.55","10.05","7.5","9.0","7.05","10.35","7.5","8.25"
"original","shape","Maximum2DDiameterSlice","37.755032777101384","30.934204369920362","42.048186643421374","42.835178300084145","47.22213464044166","43.6984267451358","40.374527861016524","37.946442521005835","37.780947579434795","39.15459743120851"
"original","shape","Maximum3DDiameter","37.755032777101384","30.934204369920362","42.048186643421374","42.835178300084145","47.22213464044166","43.6984267451358","40.374527861016524","37.946442521005835","37.780947579434795","39.15459743120851"
"original","shape","MeshVolume","287.4525000000959","287.11500000009136","316.31437500011486","396.4312500001916","317.8331250001369","364.79062500017125","243.27375000003693","361.28062500017717","263.24812500007573","302.84250000010456"
"original","shape","MinorAxisLength","9.328148125454927","11.635219727152018","9.048921567437633","11.075175163919804","8.028183274112523","10.033900127368515","7.257842155747736","11.565675252487052","8.307036430173891","9.180861547160985"
"original","shape","Sphericity","0.319418544233422","0.3250661263346434","0.30991694387984536","0.29316151606410246","0.30558419656391944","0.2987858401875214","0.32841204654569706","0.3023165855503356","0.32602511236194404","0.31460397605670676"
"original","shape","SurfaceArea","659.4290244972689","647.4650496332712","724.4105330127501","890.2030681461941","737.0314256245233","826.3294383514418","573.8458058400407","811.4316279918922","609.2701888780464","693.2094362521561"
"original","shape","SurfaceVolumeRatio","2.2940451883251978","2.2550721823417974","2.2901600125270534","2.2455421164344735","2.3189257747259853","2.2652156654274047","2.3588480295960976","2.245987113179663","2.3144331564673863","2.289009753426011"
"original","shape","VoxelVolume","290.745","289.97999999999996","319.905","400.2075","321.8175","368.59499999999997","246.6675","364.72499999999997","266.5125","306.27"
"original","firstorder","10Percentile","150.0","145.0","162.0","150.0","151.0","165.0","155.0","151.0","155.0","153.0"
"original","firstorder","90Percentile","175.0","170.0","184.0","182.0","172.0","217.0","172.0","187.0","177.0","174.0"
"original","firstorder","Energy","345476842.0","316611870.0","419001944.0","500045293.0","373917299.0","606656208.0","291963026.0","476711725.0","327666929.0","361719951.0"
"original","firstorder","Entropy","0.928159023875484","1.0680264630295881","1.140844122762005","1.3432170525351201","0.7147242926456103","1.6966027291349435","0.4346186583570568","1.4615808166015236","1.0087887158653661","0.7969655756286641"
"original","firstorder","InterquartileRange","11.0","13.0","10.0","14.0","10.0","24.0","10.0","15.0","12.0","10.0"
"original","firstorder","Kurtosis","4.70029713465833","3.629530698597064","5.769048358403886","4.637060351138649","4.660260405543253","3.166602871230948","3.8744332859246917","4.441656015245952","5.4765600165686745","4.923367763872688"
"original","firstorder","Maximum","202.0","197.0","220.0","206.0","193.0","251.0","209.0","225.0","207.0","211.0"
"original","firstorder","MeanAbsoluteDeviation","7.691517049626706","8.090137115986808","7.411561933117061","9.869280959852725","6.852938658060006","15.230560157702323","5.623409927544049","10.668633203698677","7.708044156252825","6.968391854726374"
"original","firstorder","Mean","163.15926327193932","156.39106145251398","171.3338022225348","167.13335582166752","161.41935258337412","191.42973995849104","163.03603028368147","170.86668723010487","165.97593921485858","162.7332500734646"
"original","firstorder","Median","164.0","156.0","170.0","169.0","162.0","191.0","162.0","173.0","167.0","163.0"
"original","firstorder","Minimum","120.0","119.0","126.0","115.0","122.0","131.0","132.0","115.0","121.0","124.0"
"original","firstorder","Range","82.0","78.0","94.0","91.0","71.0","120.0","77.0","110.0","86.0","87.0"
"original","firstorder","RobustMeanAbsoluteDeviation","4.723697817434858","5.666066811562475","4.229120964692293","6.287560539407181","4.482534657845396","10.262878867979376","3.950391119343616","6.656382419353803","4.7747424087412575","4.402051999615794"
"original","firstorder","RootMeanSquared","163.5101067898934","156.7367483609967","171.66776937216653","167.66921044457445","161.68666738517356","192.436682932602","163.1921338021232","171.48905591489248","166.32164544191892","163.01413410953913"
"original","firstorder","Skewness","-0.3362727680844326","-0.1668234436722313","0.40345277603270807","-1.0806363218921506","-0.5188366616947339","-0.42354144567445434","0.4119094454873331","-0.8038526342054958","-1.0061561415963796","-0.42486881075052463"
"original","firstorder","TotalEnergy","7773228.944999999","7123767.075","9427543.74","11251019.0925","8413139.2275","13649764.68","6569168.085","10726013.8125","7372505.9025","8138698.8975"
"original","firstorder","Uniformity","0.6645391619177999","0.5706851869190748","0.5387816616213094","0.460977551779312","0.7553893481120243","0.37431667640968586","0.862165981851221","0.41111775923727784","0.6155974142580729","0.720269465439433"
"original","firstorder","Variance","114.60983100033653","108.24418453439861","114.55125718468491","179.40550289486734","86.37102168810193","386.53159752729977","50.925364228582126","213.07149359063888","114.87734425295353","91.49724001004627"
"original","glcm","Autocorrelation","9.198556732075572","8.023120433822914","5.405773383332095","10.594086939161297","9.105219885120755","10.788851049929873","4.220391002029832","11.659446536933523","9.827233100604792","9.290855495658636"
"original","glcm","ClusterProminence","2.639127645645888","2.506017239865958","3.630829385878373","6.720433396598379","1.5163853285767075","18.271362365329765","0.6226285590619318","7.5773353011633","2.776265942048908","1.9194932424236757"
"original","glcm","ClusterShade","-0.01824279369280349","-0.3986392847853259","0.7980019181052092","-0.6180871174345812","0.00303197747048968","-1.215803269882191","0.21473884336484778","-0.811049136813051","0.0737397137007264","0.11555138832444728"
"original","glcm","ClusterTendency","0.6756549691965807","0.8499517349869294","0.9927755686759584","1.3774078445460969","0.4250905644196543","2.3097184116287286","0.20797567989462856","1.5756549651583573","0.7710567607279546","0.5147525810745632"
"original","glcm","Contrast","0.08628116918801651","0.13394135920212902","0.12018742359858745","0.11909130197276226","0.0745739911864281","0.12162465589251384","0.06429127119948741","0.15301578984613673","0.1230809271918891","0.08284436744410321"
"original","glcm","Correlation","0.7719215751698972","0.7267830355697944","0.7827860667932822","0.8399493620613274","0.6972062130479622","0.8988453042192754","0.5264482533071497","0.8219961133317675","0.7236256891195598","0.7200827405473557"
"original","glcm","DifferenceAverage","0.08545473543202653","0.13394135920212902","0.12018742359858745","0.11909130197276226","0.0745739911864281","0.12162465589251384","0.06429127119948741","0.15301578984613673","0.1230809271918891","0.08269480672725839"
"original","glcm","DifferenceEntropy","0.41946380057443616","0.5654398207507254","0.5264917519523267","0.5224078321011248","0.3787652859055077","0.5260873545272675","0.3425171844449191","0.6111718097361699","0.5333658909400294","0.40831764331510656"
"original","glcm","DifferenceVariance","0.07860478286856429","0.11557485498480277","0.10526757957275668","0.10432097688088596","0.06866807401824102","0.10578356380225616","0.06002199176935272","0.12857056714839793","0.10726793578326571","0.07564109405255674"
"original","glcm","Id","0.9574103712433184","0.9330293203989356","0.9399062882007062","0.9404543490136188","0.962713004406786","0.9391876720537431","0.9678543644002563","0.9234921050769317","0.9384595364040555","0.9586775234225116"
"original","glcm","Idm","0.9573552756595858","0.9330293203989356","0.9399062882007062","0.9404543490136188","0.962713004406786","0.9391876720537431","0.9678543644002563","0.9234921050769317","0.9384595364040555","0.9586675527080553"
"original","glcm","Idmn","0.9966880698887048","0.9921210965175218","0.9929301515530242","0.99541956530874","0.9956132946360924","0.9967128471380402","0.9962181605176772","0.9958644381122665","0.9952661181849274","0.9968148683135571"
"original","glcm","Idn","0.9857772210888525","0.9732117281595741","0.9759625152802824","0.9801514496712063","0.9850852017627143","0.9826250491582122","0.9871417457601025","0.9781406014505518","0.9794865121346852","0.9862210931815724"
"original","glcm","Imc1","-0.5210477773863307","-0.429079973262701","-0.49428973759812733","-0.5691062216747675","-0.4521818417179129","-0.6457117356135772","-0.28870637760962903","-0.5214857469202864","-0.4600654818193627","-0.46689090773642794"
"original","glcm","Imc2","0.7736939049571236","0.7650831692789868","0.8103796553943022","0.8782891757971234","0.6658651024298332","0.9373033942324863","0.453674736272645","0.8760519841109448","0.7666645404381935","0.7052102614686139"
"original","glcm","InverseVariance","0.08473160589553529","0.13394135920212902","0.12018742359858745","0.11909130197276226","0.0745739911864281","0.12162465589251384","0.06429127119948741","0.15301578984613673","0.1230809271918891","0.08256394110001918"
"original","glcm","JointAverage","3.008523252076323","2.8007351155109506","2.277635851636305","3.2061594199873973","3.002921477903076","3.200255723068132","2.0455964834162677","3.362098112742876","3.108892984059646","3.030319254189573"
"original","glcm","JointEnergy","0.6094694173069735","0.4721361435996811","0.4563421005483554","0.3807077332529072","0.7093347504471491","0.3191933548811917","0.8102290684841272","0.3130256867141666","0.5236127921655559","0.6661962580718077"
"original","glcm","JointEntropy","1.3165147391453988","1.6321390079431588","1.6521902011677287","1.8782618508220565","1.0296459771896007","2.242360611333731","0.7041351974486821","2.1039202419220056","1.5137304339659923","1.1546710469805053"
"original","glcm","MCC","0.7917436356978764","0.7338926593959192","0.7994787504293663","0.8767488332050078","0.7229525327092713","0.9145350355845795","0.5812582315350241","0.8543365290803453","0.8737434029689503","0.7450314158334409"
"original","glcm","MaximumProbability","0.7729713626056012","0.6577755749927807","0.6352975570122745","0.5533828162017034","0.8390156460134158","0.4843122488961813","0.8987526585314258","0.4134242777256","0.707898488357173","0.8114483433282332"
"original","glcm","SumAverage","6.0170465041526455","5.601470231021901","4.55527170327261","6.412318839974795","6.005842955806154","6.400511446136264","4.091192966832535","6.724196225485752","6.217785968119292","6.060638508379146"
"original","glcm","SumEntropy","1.2265607665106275","1.4981976487410305","1.5320027775691423","1.759170548849296","0.9550719860031736","2.1207359554412184","0.6398439262491957","1.9509044520758707","1.3906495067741045","1.0710299400222563"
"original","glcm","SumSquares","0.19048403459614932","0.24597327354726461","0.2782407480686364","0.37412478662971493","0.1249161389015206","0.6078357668803105","0.06806673777352898","0.43216768875112355","0.22353442197996087","0.14939923712966663"
"original","gldm","DependenceEntropy","2.2894636946421847","2.9519059718710516","2.9384059157676234","3.1413698441920923","1.8967582842721695","3.3553670529668462","1.596789397277762","3.5675081825780466","2.790246771258962","2.055200381288596"
"original","gldm","DependenceNonUniformity","6939.9774028788115","4903.475015518312","5893.206076804051","7688.367515601281","8335.489687478152","6994.059211329508","6712.552859618718","5367.53979025293","4850.749936682144","7668.725095503967"
"original","gldm","DependenceNonUniformityNormalized","0.5370668165050929","0.38046826625685226","0.4144891037279541","0.43224644490927544","0.5827791153938441","0.42693561294893834","0.6122916044530436","0.33112521839931713","0.40951877895163735","0.5633797454822191"
"original","gldm","DependenceVariance","2.331028831304592","3.114346163730806","2.9848544302836917","2.907589518515782","2.2896034496434523","2.795306973370086","2.2447777519782464","3.1814162436953906","2.972078954969396","2.368847572654817"
"original","gldm","GrayLevelNonUniformity","8587.17505030181","7354.990689013035","7660.3976649317765","8199.407713498622","10804.333846046284","6132.055792943474","9451.925659034936","6664.218877236274","7291.751371886872","9804.307963561563"
"original","gldm","GrayLevelVariance","0.20296026992380628","0.25669705211802313","0.2949432377269637","0.39332710931040077","0.13779056349717284","0.6517763629876797","0.07253382840920664","0.4575036125559009","0.23267405193828186","0.16132150427502176"
"original","gldm","HighGrayLevelEmphasis","9.234096889026466","8.09217877094972","5.486917991278661","10.586102209478833","9.083339159616864","10.743315834452448","4.252941713034753","11.664096236890808","9.851836217813423","9.265647957684395"
"original","gldm","LargeDependenceEmphasis","69.46649125522364","64.33938547486034","65.69503446335631","66.04784393096081","70.60064322170174","65.49517763398852","71.60512633403266","62.144108574953734","65.16817222456733","69.84954451954158"
"original","gldm","LargeDependenceHighGrayLevelEmphasis","635.6394520971986","526.2216014897579","344.97010831340555","701.3295665373588","644.448786967769","715.0908924429251","295.5126334032655","733.1326958667489","623.9840439003799","644.6220981486923"
"original","gldm","LargeDependenceLowGrayLevelEmphasis","8.14399243753117","8.86082984171322","14.913047916568981","7.286373787347813","8.036172966821256","7.838776010933409","17.790224948564365","6.223858472136541","7.3513510388818535","7.929797503020212"
"original","gldm","LowGrayLevelEmphasis","0.12050875767425064","0.14568784916201116","0.230750633000422","0.11790783531043272","0.11847796111149954","0.14259598950067148","0.2527567474434208","0.1068755055178559","0.11336801744758687","0.11680582084435302"
"original","gldm","SmallDependenceEmphasis","0.02127851686255682","0.02666312273969868","0.026435594942691494","0.024584543492482208","0.021326618336786035","0.02290725287456238","0.021653789615920356","0.026723107913053493","0.025020193341473672","0.020773620621804736"
"original","gldm","SmallDependenceHighGrayLevelEmphasis","0.2097629645856807","0.20550926395111463","0.170112435689879","0.25595067093738205","0.1937759137281632","0.24968051650228226","0.10671923909833729","0.30100219719288085","0.27123406565775005","0.20145473814491782"
"original","gldm","SmallDependenceLowGrayLevelEmphasis","0.002925748525856906","0.0051208767487367635","0.006369411498066358","0.0036638256256716893","0.0029414012232814647","0.0045775927740432645","0.006436250699431127","0.0038743456394779827","0.003111616917270081","0.0025815027172270766"
"original","glrlm","GrayLevelNonUniformity","444.8368379921761","723.1058988537118","720.6947615133226","815.699521684277","475.81575517905526","519.4416353670033","395.5583052105892","935.8836985213985","665.0260248279275","472.0149989082271"
"original","glrlm","GrayLevelNonUniformityNormalized","0.34397803989162784","0.3839604034820225","0.379967120523447","0.353401770395033","0.364925426834179","0.24075429116594568","0.42717430786818017","0.35363916025202874","0.40781168199446216","0.35691451349688286"
"original","glrlm","GrayLevelVariance","0.607047946635591","0.5071957708976756","0.5317611845462213","0.6704723632473726","0.5366173838316165","1.303846928917645","0.41111170902438804","0.6586723163684376","0.46700570304649613","0.5538582367353219"
"original","glrlm","HighGrayLevelRunEmphasis","9.883074884654569","7.736112108860532","6.56518321745457","10.504889429955238","9.000744267578291","10.316405632883217","5.3307795103767095","11.289939890208995","11.18658994075784","9.663301886109666"
"original","glrlm","LongRunEmphasis","577.7540315891658","215.04011238499606","249.3272338004721","323.0093078751301","979.7048591254627","547.6014565570716","823.3083513400005","189.17218101870748","305.55609749028133","894.8630586565662"
"original","glrlm","LongRunHighGrayLevelEmphasis","5207.354109129516","1816.9167943626412","1212.7998347699977","3298.769454591643","8678.588617846905","5739.409258872555","3308.4270535058654","2074.94911357585","2767.187138490839","8052.047113822186"
"original","glrlm","LongRunLowGrayLevelEmphasis","66.3235461634556","27.53838279458338","59.014382685272636","35.08057753366512","114.02080978100338","64.19677051954687","205.76548639793066","20.644140640801","35.38641725209001","100.76490784051043"
"original","glrlm","LowGrayLevelRunEmphasis","0.14018725413739236","0.18033075885036115","0.2460524572417259","0.1518336964197778","0.14788183718164535","0.2331005267474991","0.2926480156449368","0.1312247773069384","0.11499818724104509","0.13555288482240127"
"original","glrlm","RunEntropy","5.275765308045106","5.087872239038969","5.243642599173284","5.3088231673559925","4.854652398514353","5.357845160662543","4.972416677942147","5.244546746091691","4.955193658729967","4.783364548493694"
"original","glrlm","RunLengthNonUniformity","159.01576905863752","247.27633282980688","240.2630949678496","299.41261827541246","211.42823158887046","267.06949409971674","135.07361311259356","329.4475842641359","225.03733856131046","224.3770107971277"
"original","glrlm","RunLengthNonUniformityNormalized","0.12246442567415891","0.1309705350564896","0.1260794155087446","0.1305007367441353","0.1606823417799447","0.12661808246405443","0.14333976833344686","0.12426362813433006","0.13608711991353312","0.16980766771652978"
"original","glrlm","RunPercentage","0.10079709023370995","0.14691961514587212","0.1351280067520045","0.13173947264856356","0.09186883870516674","0.1352093761445489","0.08396424336404269","0.1651603948180136","0.139193752638244","0.09816705847781369"
"original","glrlm","RunVariance","444.07650735855907","163.69668377628383","184.02791490125412","251.82657315321788","799.7538707278742","465.34285660802647","639.6147944628394","143.94887177577573","239.43565251178845","751.7944773069601"
"original","glrlm","ShortRunEmphasis","0.3017867348498118","0.34065176330612995","0.33535205106180777","0.3369842531132592","0.3604147034585848","0.30356752134313836","0.37246531999865873","0.3111132060745185","0.3348845240962891","0.35449642475881676"
"original","glrlm","ShortRunHighGrayLevelEmphasis","3.1539844313387695","2.645757707929596","2.2468295872059723","3.456717967626089","3.140091628986802","3.012957606752932","2.144619591855395","3.436682129514769","4.07592393124029","3.4068611285996626"
"original","glrlm","ShortRunLowGrayLevelEmphasis","0.0473030744394113","0.0732356402148017","0.0984329163340284","0.06233651483745464","0.060526785743061716","0.10375073711366206","0.13507111391177393","0.05221330200377254","0.039415197835401206","0.05136622053045477"
"original","glszm","GrayLevelNonUniformity","39.14736842105263","42.510791366906474","54.562913907284766","45.8","38.36842105263158","18.642857142857142","57.574074074074076","44.063291139240505","59.08620689655172","28.70149253731343"
"original","glszm","GrayLevelNonUniformityNormalized","0.4120775623268698","0.30583303141659335","0.36134380071049516","0.30533333333333335","0.4038781163434903","0.22193877551020408","0.5330932784636488","0.278881589488864","0.5093638525564804","0.4283804856315438"
